2020-03-10 12:47:23.910291,[28.25, 28.0, 28.25, 29.0, 29.25, 29.25, 30.0, 30.5, 28.0, 28.5, 28.5, 29.25, 29.0, 30.0, 30.0, 30.0, 28.25, 28.75, 29.0, 29.0, 29.25, 29.75, 30.0, 31.0, 28.0, 28.25, 28.75, 28.75, 29.25, 30.0, 29.75, 31.0, 27.5, 28.75, 28.75, 29.25, 29.5, 29.75, 30.0, 30.75, 28.0, 28.5, 28.75, 28.75, 29.0, 30.0, 30.0, 30.75, 28.25, 28.5, 28.5, 28.75, 29.75, 29.5, 29.5, 30.75, 27.75, 28.5, 29.0, 28.5, 29.0, 29.5, 29.5, 30.0]
2020-03-10 12:47:24.165993,[28.0, 28.5, 29.25, 29.5, 29.5, 29.5, 30.5, 30.5, 28.5, 28.75, 29.25, 29.25, 29.25, 30.0, 30.25, 30.25, 28.75, 28.75, 29.0, 29.5, 29.5, 30.0, 30.5, 30.5, 28.25, 28.5, 29.0, 29.0, 29.75, 29.5, 30.0, 30.25, 28.25, 28.75, 29.0, 29.0, 29.75, 29.75, 30.25, 30.5, 28.5, 28.75, 28.5, 29.0, 28.75, 29.5, 30.0, 30.5, 28.0, 28.5, 28.5, 28.25, 29.25, 29.25, 29.5, 30.5, 27.75, 28.0, 28.25, 28.75, 28.5, 29.5, 29.5, 30.0]
2020-03-10 12:47:24.421715,[27.75, 27.75, 28.0, 28.25, 28.5, 28.75, 29.75, 30.25, 27.75, 27.5, 28.0, 28.25, 29.0, 29.5, 29.75, 29.75, 28.0, 27.75, 28.0, 28.5, 28.5, 29.0, 29.75, 29.75, 27.0, 27.25, 27.75, 27.75, 28.25, 29.0, 29.25, 30.25, 27.0, 27.25, 28.0, 27.75, 28.75, 29.0, 29.0, 29.5, 27.25, 27.5, 27.5, 27.25, 28.0, 28.25, 29.0, 29.75, 27.25, 27.5, 27.5, 27.25, 27.75, 28.0, 28.25, 29.75, 26.75, 26.75, 27.25, 27.25, 27.75, 28.25, 28.0, 28.5]
2020-03-10 12:47:24.677393,[25.25, 24.75, 25.25, 25.75, 26.25, 26.0, 26.5, 27.25, 22.75, 23.5, 25.0, 25.25, 26.25, 27.25, 28.5, 28.0, 25.0, 24.75, 24.25, 24.0, 26.0, 27.75, 27.75, 28.0, 24.5, 24.75, 25.25, 25.25, 26.5, 26.75, 27.25, 28.75, 23.75, 24.25, 25.25, 25.75, 26.25, 27.0, 27.5, 28.0, 24.75, 24.5, 25.0, 25.5, 25.75, 25.75, 25.75, 26.75, 22.75, 23.5, 24.25, 24.25, 25.25, 25.0, 25.5, 26.25, 23.25, 23.25, 24.0, 24.0, 24.25, 25.25, 24.5, 24.5]
2020-03-10 12:47:24.933108,[21.0, 21.25, 22.25, 22.75, 23.75, 24.0, 24.0, 24.0, 21.0, 21.25, 22.25, 22.75, 23.5, 25.25, 25.25, 25.5, 21.5, 21.75, 22.25, 23.0, 25.0, 26.5, 25.5, 25.75, 21.75, 22.5, 23.0, 23.75, 24.5, 24.75, 25.25, 25.75, 21.0, 22.0, 22.5, 23.5, 24.5, 24.5, 25.25, 26.0, 21.5, 21.5, 22.25, 22.75, 23.25, 24.25, 24.75, 25.75, 22.0, 22.75, 22.75, 22.75, 23.5, 24.25, 23.75, 25.0, 22.75, 23.5, 23.75, 23.25, 23.25, 23.5, 23.75, 23.75]
2020-03-10 12:47:25.188807,[20.75, 21.25, 21.0, 22.0, 22.75, 24.0, 24.25, 24.25, 20.5, 21.0, 21.25, 21.75, 22.0, 25.75, 25.5, 25.0, 20.75, 20.75, 21.5, 22.75, 23.5, 24.75, 24.5, 24.0, 21.25, 20.25, 21.25, 21.75, 22.75, 23.75, 24.75, 25.75, 21.25, 21.0, 21.5, 21.75, 22.75, 23.75, 24.25, 25.25, 21.5, 20.75, 21.75, 21.0, 21.25, 22.25, 22.5, 22.25, 21.75, 22.5, 24.75, 22.25, 21.25, 21.5, 21.75, 23.75, 22.5, 23.0, 23.75, 23.0, 22.25, 23.0, 23.0, 22.5]
2020-03-10 12:47:25.444515,[20.75, 21.25, 21.25, 21.5, 22.25, 23.75, 23.75, 24.0, 20.25, 20.75, 21.0, 22.0, 22.0, 26.25, 25.75, 24.75, 21.25, 20.5, 20.75, 21.75, 23.5, 25.0, 25.25, 25.25, 20.5, 20.5, 21.0, 21.5, 22.0, 23.0, 23.75, 26.25, 21.25, 21.25, 21.25, 21.75, 23.0, 24.0, 24.25, 25.5, 21.25, 21.5, 21.5, 21.25, 21.25, 21.75, 22.5, 24.25, 22.0, 22.5, 24.0, 22.75, 21.75, 22.5, 22.5, 23.25, 22.5, 23.0, 24.25, 23.25, 22.75, 23.25, 22.75, 22.25]
2020-03-10 12:47:25.700166,[20.75, 20.5, 20.75, 21.5, 21.75, 22.75, 23.25, 23.75, 20.5, 20.75, 20.75, 21.75, 21.75, 26.0, 25.5, 24.5, 20.75, 21.0, 20.75, 22.0, 23.75, 25.5, 25.0, 27.25, 20.75, 20.5, 21.25, 21.25, 21.75, 23.25, 24.5, 26.75, 21.0, 21.25, 21.25, 21.5, 22.25, 23.25, 23.25, 25.25, 21.25, 21.25, 21.5, 21.0, 20.75, 22.0, 23.5, 24.0, 21.5, 22.5, 24.75, 22.25, 21.25, 22.0, 21.5, 22.75, 22.0, 23.25, 23.5, 23.0, 22.0, 23.25, 23.0, 22.5]
2020-03-10 12:47:25.955861,[20.5, 20.5, 20.75, 21.5, 22.25, 23.5, 24.25, 24.0, 20.5, 21.0, 21.25, 22.5, 23.5, 24.5, 24.5, 25.0, 21.25, 21.0, 20.75, 21.0, 24.0, 25.75, 25.0, 26.5, 21.0, 20.75, 20.75, 21.25, 23.0, 23.75, 24.75, 26.0, 20.5, 21.25, 21.25, 21.25, 21.5, 22.25, 23.25, 24.5, 21.0, 21.0, 21.0, 21.25, 20.75, 21.75, 21.75, 22.5, 21.5, 22.75, 24.25, 22.5, 21.75, 21.5, 21.25, 22.75, 22.0, 22.75, 23.25, 22.25, 22.5, 22.25, 22.75, 22.5]
2020-03-10 12:47:26.211705,[20.75, 20.75, 21.0, 22.25, 23.5, 24.25, 24.75, 26.25, 20.25, 20.75, 20.5, 21.5, 21.75, 25.25, 25.0, 25.75, 20.75, 20.75, 21.25, 22.25, 23.25, 24.0, 24.5, 25.75, 20.75, 20.5, 21.0, 21.0, 22.0, 22.75, 24.0, 24.75, 20.5, 21.25, 21.0, 21.0, 21.5, 21.75, 22.25, 23.5, 20.75, 21.0, 21.25, 21.5, 21.25, 21.5, 21.75, 21.75, 21.5, 22.25, 24.5, 22.75, 21.75, 21.25, 21.5, 21.75, 22.25, 23.25, 23.75, 23.25, 21.75, 22.5, 22.75, 22.5]
2020-03-10 12:47:26.467409,[20.25, 20.75, 20.25, 21.0, 21.75, 21.75, 22.25, 22.25, 20.25, 20.75, 20.75, 21.5, 21.75, 25.75, 22.75, 22.0, 21.25, 20.5, 20.75, 21.0, 23.75, 26.25, 23.5, 22.25, 20.75, 20.5, 20.5, 21.0, 21.25, 23.0, 22.25, 22.25, 20.0, 21.25, 20.75, 21.25, 21.5, 21.25, 21.75, 22.0, 20.75, 21.0, 21.0, 21.25, 20.75, 21.0, 21.5, 22.0, 21.75, 22.0, 24.5, 22.25, 21.25, 21.5, 21.25, 22.5, 22.5, 23.25, 23.75, 23.0, 22.5, 22.5, 22.5, 22.0]
2020-03-10 12:47:26.723231,[20.25, 20.75, 20.75, 21.25, 21.5, 21.75, 22.0, 22.0, 20.0, 20.75, 21.0, 21.0, 21.75, 25.25, 23.25, 22.25, 21.0, 20.75, 20.5, 21.0, 23.5, 25.5, 23.25, 22.75, 20.5, 20.25, 20.25, 20.75, 21.25, 22.75, 21.5, 21.75, 20.25, 21.0, 21.25, 21.5, 21.0, 21.0, 21.75, 22.0, 20.75, 21.0, 20.75, 21.5, 21.0, 21.5, 21.5, 21.75, 21.5, 22.0, 24.5, 22.0, 21.0, 21.5, 21.0, 22.25, 22.25, 23.25, 23.75, 22.75, 22.5, 22.75, 22.25, 21.25]
2020-03-10 12:47:26.978996,[20.25, 20.75, 20.25, 20.5, 21.25, 21.5, 22.25, 22.25, 20.0, 21.0, 20.5, 20.75, 21.5, 25.0, 23.5, 22.25, 20.5, 20.75, 20.75, 20.75, 22.75, 26.0, 23.75, 22.5, 20.25, 20.5, 20.75, 20.5, 21.0, 22.5, 21.75, 22.0, 20.25, 20.5, 21.25, 21.0, 21.25, 21.5, 21.25, 22.0, 21.0, 21.0, 21.25, 21.25, 21.25, 21.5, 21.75, 22.0, 21.5, 22.0, 24.25, 23.0, 21.5, 21.5, 21.0, 22.25, 22.25, 22.5, 23.25, 23.0, 23.0, 22.75, 22.75, 21.75]
2020-03-10 12:47:27.234720,[20.25, 20.75, 21.0, 21.0, 21.0, 21.75, 21.75, 23.0, 20.0, 20.5, 20.5, 21.0, 21.5, 25.0, 23.5, 22.5, 20.5, 20.75, 20.5, 21.25, 22.5, 26.25, 24.25, 22.75, 20.75, 20.5, 20.25, 20.75, 21.5, 22.75, 22.5, 22.25, 20.75, 20.75, 21.75, 21.25, 21.25, 20.75, 21.5, 22.25, 20.75, 21.25, 21.0, 21.0, 21.0, 21.25, 21.75, 21.75, 21.5, 22.0, 24.0, 22.5, 21.0, 21.5, 21.0, 22.0, 22.0, 23.0, 23.0, 22.75, 22.0, 22.75, 21.75, 22.25]
2020-03-10 12:47:27.490379,[20.75, 20.75, 20.5, 20.75, 21.75, 21.5, 22.5, 23.5, 20.5, 20.5, 20.75, 21.25, 21.25, 25.25, 23.5, 22.0, 21.0, 20.75, 20.75, 21.25, 22.75, 26.25, 24.0, 22.5, 20.5, 21.0, 21.0, 21.0, 21.75, 22.25, 21.75, 22.25, 20.75, 21.0, 21.25, 21.5, 21.5, 21.5, 21.5, 22.0, 21.0, 21.0, 20.75, 21.0, 20.75, 21.5, 21.75, 22.25, 21.5, 22.0, 24.75, 22.75, 21.75, 21.5, 21.5, 22.25, 22.0, 23.0, 24.0, 23.0, 22.5, 23.0, 22.25, 22.25]
2020-03-10 12:47:27.746083,[20.75, 20.75, 20.75, 21.25, 20.75, 21.75, 22.0, 23.5, 20.5, 20.5, 20.5, 21.0, 21.0, 25.0, 23.0, 22.5, 21.0, 20.5, 20.5, 21.25, 23.0, 26.25, 23.75, 22.25, 20.0, 20.25, 20.75, 20.75, 20.75, 22.25, 22.0, 21.25, 20.75, 21.25, 21.0, 21.0, 21.25, 21.25, 21.25, 22.0, 21.0, 20.75, 21.0, 21.0, 20.75, 21.5, 21.25, 21.5, 21.0, 22.25, 24.0, 23.0, 21.25, 21.25, 21.5, 22.0, 22.25, 23.25, 23.75, 23.25, 22.5, 22.25, 22.5, 21.25]
2020-03-10 12:47:28.001806,[20.25, 20.75, 20.75, 21.5, 21.5, 21.75, 22.25, 23.0, 20.0, 20.5, 20.75, 21.0, 21.75, 25.25, 23.5, 22.0, 20.5, 20.5, 20.75, 20.75, 23.0, 26.5, 24.0, 22.5, 20.75, 20.75, 20.75, 20.5, 21.25, 22.25, 21.75, 22.5, 20.5, 21.0, 21.0, 21.0, 21.25, 21.5, 21.25, 21.75, 21.0, 21.0, 20.75, 21.0, 21.0, 21.5, 21.5, 21.75, 22.0, 22.25, 24.25, 22.75, 21.25, 21.5, 21.75, 22.0, 22.25, 23.5, 24.0, 23.25, 23.0, 23.0, 22.75, 22.0]
2020-03-10 12:47:28.257500,[20.0, 20.5, 20.75, 21.5, 21.5, 21.25, 21.75, 23.25, 20.5, 20.5, 20.25, 21.25, 21.75, 25.25, 23.5, 22.5, 20.75, 20.75, 20.5, 20.75, 22.5, 26.25, 23.75, 22.5, 20.25, 20.5, 20.75, 20.75, 21.25, 22.25, 22.0, 22.5, 21.0, 20.5, 21.0, 21.25, 21.25, 21.25, 21.75, 21.75, 21.0, 21.25, 21.0, 21.0, 21.25, 21.5, 21.5, 22.0, 21.5, 21.75, 24.25, 22.75, 21.5, 21.5, 21.5, 22.0, 22.25, 23.0, 23.5, 23.5, 23.0, 22.5, 22.75, 21.5]
2020-03-10 12:47:28.513317,[20.75, 20.5, 20.75, 21.25, 21.5, 22.25, 22.25, 23.0, 20.5, 20.75, 20.5, 21.0, 21.5, 25.25, 23.0, 22.5, 20.75, 20.75, 20.5, 21.0, 23.0, 26.0, 24.0, 22.75, 20.75, 20.75, 20.75, 21.25, 21.5, 22.25, 22.0, 22.25, 20.75, 21.0, 21.25, 21.0, 21.0, 21.5, 21.75, 21.5, 21.0, 21.0, 21.25, 21.25, 20.75, 21.5, 21.25, 22.0, 21.75, 22.5, 24.25, 23.25, 22.0, 22.0, 21.5, 22.0, 21.75, 22.75, 24.0, 22.75, 22.5, 22.5, 22.5, 22.25]
pygame 1.9.4.post1
Hello from the pygame community. https://www.pygame.org/contribute.html
2020-03-11 07:22:10.124157,[19.25, 19.5, 19.25, 19.25, 19.25, 18.75, 19.75, 20.25, 19.25, 19.75, 19.5, 19.75, 19.5, 20.5, 21.0, 20.0, 19.75, 20.0, 19.5, 20.0, 20.25, 20.25, 20.75, 21.0, 20.0, 19.5, 20.0, 20.25, 20.5, 20.5, 20.5, 21.5, 20.5, 20.0, 20.5, 21.0, 21.0, 21.25, 22.25, 22.0, 20.5, 22.0, 25.5, 24.5, 21.0, 25.75, 27.25, 27.75, 21.0, 22.0, 27.25, 25.5, 22.0, 22.75, 26.0, 27.5, 21.5, 22.25, 22.75, 22.0, 21.25, 22.0, 22.25, 23.0]
2020-03-11 07:22:10.379823,[19.5, 19.0, 19.25, 19.0, 18.75, 19.25, 19.5, 19.75, 19.5, 19.75, 19.75, 19.75, 19.25, 20.75, 20.5, 20.5, 19.75, 19.75, 19.5, 20.0, 20.5, 20.5, 20.75, 21.0, 19.75, 19.75, 19.75, 20.0, 20.25, 20.5, 20.75, 21.0, 20.0, 21.0, 20.5, 20.75, 20.75, 21.75, 22.5, 21.5, 20.25, 21.75, 25.0, 24.25, 21.25, 26.25, 27.5, 28.5, 21.0, 22.0, 27.5, 25.5, 21.5, 23.0, 26.25, 27.75, 21.0, 21.25, 22.0, 22.0, 21.75, 22.25, 22.5, 23.0]
2020-03-11 07:22:10.635621,[18.5, 19.25, 19.0, 19.25, 18.5, 19.0, 19.5, 20.25, 19.25, 19.5, 19.5, 20.0, 19.75, 20.25, 20.25, 20.25, 19.75, 20.0, 20.0, 20.0, 20.0, 20.25, 21.0, 21.0, 20.5, 20.0, 20.0, 20.0, 20.25, 20.5, 21.0, 21.0, 19.75, 20.0, 20.25, 20.5, 20.75, 21.5, 21.75, 21.5, 20.5, 21.25, 24.75, 24.5, 20.5, 26.0, 27.25, 27.75, 21.25, 22.75, 28.0, 25.5, 21.75, 23.75, 27.5, 28.25, 20.75, 22.0, 22.5, 22.0, 21.5, 22.0, 22.5, 23.75]
2020-03-11 07:22:10.891364,[19.25, 19.0, 19.0, 19.75, 19.0, 19.0, 19.75, 19.5, 19.25, 19.75, 20.0, 20.25, 19.5, 20.25, 20.5, 20.5, 20.0, 19.75, 19.75, 19.75, 20.0, 20.0, 21.0, 20.5, 20.0, 19.75, 19.75, 20.0, 20.25, 20.25, 20.5, 21.0, 20.0, 20.25, 20.75, 20.75, 20.75, 21.25, 21.75, 21.75, 20.25, 22.0, 24.75, 24.0, 21.25, 26.0, 27.0, 27.5, 20.75, 22.75, 27.5, 25.5, 21.5, 23.25, 26.75, 28.0, 21.25, 21.75, 22.75, 21.75, 21.5, 22.0, 22.5, 23.5]
2020-03-11 07:22:11.147168,[18.5, 19.5, 19.0, 19.25, 19.0, 18.75, 18.75, 20.25, 19.75, 19.5, 19.0, 19.75, 19.75, 19.5, 20.5, 20.0, 19.75, 20.0, 20.0, 19.75, 20.25, 20.5, 21.0, 20.75, 20.0, 19.75, 19.75, 20.25, 20.25, 20.25, 20.5, 21.0, 20.0, 20.5, 20.5, 20.5, 20.5, 21.0, 21.75, 21.75, 20.5, 21.5, 24.75, 23.75, 21.0, 26.25, 26.75, 27.75, 21.0, 23.0, 27.5, 25.75, 21.25, 23.75, 27.0, 28.0, 21.0, 21.75, 22.25, 21.75, 21.25, 22.5, 22.25, 23.25]
2020-03-11 07:22:11.402945,[19.25, 19.5, 19.0, 19.25, 19.25, 18.75, 18.75, 20.0, 19.25, 19.25, 19.5, 19.5, 19.5, 20.0, 20.5, 20.75, 19.5, 19.5, 19.75, 20.0, 20.0, 20.5, 21.0, 20.25, 19.25, 19.75, 19.5, 20.0, 20.0, 20.5, 20.5, 20.5, 19.75, 20.25, 20.25, 20.5, 21.0, 21.0, 21.75, 21.25, 20.5, 22.0, 24.5, 24.0, 20.75, 26.0, 26.75, 27.0, 20.75, 22.75, 27.75, 25.5, 21.25, 23.25, 27.25, 28.25, 21.5, 21.75, 22.25, 21.75, 22.0, 22.0, 22.5, 22.75]
2020-03-11 07:22:11.658734,[18.75, 19.0, 19.0, 19.25, 19.0, 18.75, 19.25, 19.75, 19.0, 20.0, 19.5, 19.75, 19.25, 20.25, 20.25, 20.0, 19.5, 20.0, 20.0, 19.75, 19.75, 20.5, 20.75, 21.0, 19.75, 19.5, 20.25, 19.75, 20.5, 20.25, 20.5, 21.25, 19.75, 20.5, 20.5, 20.25, 20.25, 21.0, 22.0, 21.75, 20.75, 20.75, 25.25, 25.0, 21.25, 25.0, 26.25, 28.25, 21.25, 21.75, 27.5, 26.25, 22.0, 22.75, 26.5, 27.75, 21.25, 21.5, 22.75, 22.25, 21.5, 22.25, 22.5, 22.75]
2020-03-11 07:22:11.914471,[19.0, 19.5, 19.0, 19.0, 19.25, 19.0, 19.25, 20.25, 19.25, 20.0, 19.25, 19.75, 19.75, 20.25, 20.25, 20.25, 20.0, 19.75, 20.0, 19.75, 20.25, 20.0, 20.5, 20.25, 19.5, 19.75, 19.75, 19.75, 20.25, 20.5, 20.5, 20.75, 20.0, 20.5, 20.5, 20.5, 20.75, 21.0, 22.25, 21.75, 20.25, 21.0, 25.25, 25.25, 21.5, 24.25, 26.75, 28.0, 20.5, 22.0, 26.75, 26.75, 21.75, 22.0, 25.25, 27.75, 21.0, 21.25, 22.5, 21.25, 20.75, 21.75, 22.0, 23.25]
2020-03-11 07:22:12.170208,[19.0, 18.75, 18.75, 19.25, 19.25, 18.75, 19.25, 19.5, 19.25, 20.0, 19.75, 20.25, 19.75, 20.25, 20.25, 20.0, 20.25, 19.75, 19.5, 20.0, 20.25, 20.5, 21.0, 20.5, 20.5, 19.75, 19.5, 20.0, 20.0, 20.5, 21.0, 21.0, 20.0, 20.5, 20.25, 20.75, 20.75, 20.75, 22.5, 22.0, 20.25, 20.75, 25.25, 25.25, 22.0, 24.5, 26.25, 28.0, 21.0, 21.25, 27.0, 26.25, 22.25, 22.0, 25.25, 27.5, 20.75, 21.5, 22.25, 22.0, 21.0, 22.25, 22.0, 23.25]
2020-03-11 07:22:12.425951,[18.75, 19.0, 18.75, 19.25, 19.25, 18.75, 19.75, 19.75, 18.75, 19.75, 19.5, 20.0, 19.5, 20.25, 19.75, 19.75, 20.25, 20.0, 19.75, 20.0, 20.5, 20.5, 20.5, 20.0, 19.5, 19.5, 19.75, 20.25, 20.0, 20.5, 20.75, 20.5, 20.0, 20.5, 20.5, 20.5, 20.5, 21.0, 22.0, 21.75, 20.75, 21.25, 24.75, 25.0, 22.5, 23.5, 26.5, 27.5, 20.5, 21.75, 26.25, 26.75, 22.25, 22.25, 25.25, 27.25, 20.5, 21.5, 22.75, 21.75, 21.5, 22.25, 22.0, 23.0]
2020-03-11 07:22:12.681994,[18.5, 19.25, 19.0, 19.0, 19.0, 19.0, 19.5, 19.5, 19.0, 19.75, 19.75, 19.5, 19.5, 20.5, 20.75, 20.0, 20.25, 19.5, 19.75, 20.0, 20.25, 20.0, 20.5, 20.5, 19.75, 19.5, 20.0, 20.0, 20.25, 20.5, 21.0, 21.5, 20.0, 20.25, 20.75, 20.75, 21.0, 20.5, 22.25, 22.25, 20.75, 20.75, 24.5, 25.0, 21.75, 22.5, 26.5, 27.5, 21.25, 21.25, 26.0, 26.25, 22.75, 21.5, 24.5, 27.5, 20.75, 21.5, 22.0, 21.75, 21.5, 22.0, 22.5, 22.75]
2020-03-11 07:22:12.937740,[19.0, 19.25, 18.75, 19.0, 19.25, 19.0, 19.5, 19.75, 18.75, 19.75, 19.25, 20.0, 19.5, 20.25, 20.5, 20.25, 20.0, 19.75, 19.25, 20.0, 20.0, 20.25, 20.5, 20.5, 19.75, 19.75, 20.0, 20.25, 20.25, 20.75, 20.75, 21.25, 19.75, 20.5, 20.25, 20.75, 20.75, 20.25, 23.25, 22.5, 20.0, 20.75, 24.5, 25.25, 21.75, 22.5, 26.5, 28.0, 20.75, 21.25, 26.25, 26.5, 22.75, 21.5, 24.25, 27.75, 20.75, 21.75, 22.25, 22.25, 23.0, 22.25, 22.0, 22.75]
